Neuron Name	Soma_Surface_total_sum	N_stems_total_sum	
47-3-8.CNG.swc	895.24	5.0	
121-3-10.CNG.swc	2113.17	5.0	
38-4-7.CNG.swc	969.97	7.0	
52-1-10.CNG.swc	915.7	6.0	
52-2-4.CNG.swc	846.52	5.0	
10-9-6.CNG.swc	842.05	4.0	
47-2-5.CNG.swc	733.5	4.0	
1-10-2.CNG.swc	935.74	5.0	
11-8-9.CNG.swc	2140.42	5.0	
19-1-2.CNG.swc	469.9	5.0	
46-3-10.CNG.swc	1650.19	7.0	
121-2-4.CNG.swc	1106.58	5.0	
51-6-8.CNG.swc	906.81	6.0	
38-4-8.CNG.swc	757.57	5.0	
24-1-2.CNG.swc	654.5	4.0	
46-9-6.CNG.swc	877.9	6.0	
1-11-10.CNG.swc	1218.02	7.0	
68-1-2.CNG.swc	2220.48	9.0	
1-11-6.CNG.swc	1542.64	5.0	
92-1-8.CNG.swc	1224.36	7.0	
140-1-7.CNG.swc	1046.73	6.0	
141-1-6.CNG.swc	1322.68	5.0	
126-3-3.CNG.swc	1130.74	7.0	
140-1-3.CNG.swc	1048.58	5.0	
156-2-9b.CNG.swc	2833.75	12.0	
11-2-2.CNG.swc	639.74	5.0	
95-2-2.CNG.swc	972.37	5.0	
16-7-6.CNG.swc	1286.92	9.0	
47-5-7.CNG.swc	844.18	7.0	
156-2-16b.CNG.swc	1482.04	6.0	
19-2-9.CNG.swc	485.44	6.0	
11-1-5.CNG.swc	929.53	6.0	
93-3-5.CNG.swc	2024.53	7.0	
13-2-6.CNG.swc	1231.57	5.0	
16-4-4.CNG.swc	798.11	7.0	
22-1-4.CNG.swc	1194.54	6.0	
6-2-7.CNG.swc	941.09	7.0	
37-7-7.CNG.swc	960.59	7.0	
37-7-10.CNG.swc	1448.66	6.0	
132-1-7.CNG.swc	1561.35	5.0	
11-9-1.CNG.swc	883.66	6.0	
16-7-9.CNG.swc	1228.93	7.0	
147-2-4.CNG.swc	1439.88	5.0	
14-2-2.CNG.swc	1668.56	7.0	
14-3-5.CNG.swc	976.48	5.0	
141-2-8.CNG.swc	1761.18	5.0	
35-1-4.CNG.swc	952.19	7.0	
121-3-1.CNG.swc	1012.66	6.0	
121-1-9.CNG.swc	977.95	4.0	
38-7-10.CNG.swc	571.72	5.0	
39-1-7.CNG.swc	867.45	5.0	
132-3-8.CNG.swc	1563.59	7.0	
37-9-3.CNG.swc	841.77	6.0	
52-2-9.CNG.swc	716.18	6.0	
9-2-8.CNG.swc	690.83	5.0	
10-4-10.CNG.swc	1065.9	6.0	
95-2-4.CNG.swc	714.42	6.0	
1-13-7.CNG.swc	1838.45	5.0	
121-3-7.CNG.swc	1609.18	7.0	
155-1-17k.CNG.swc	1909.59	6.0	
22-1-7.CNG.swc	940.13	7.0	
47-2-2.CNG.swc	503.69	7.0	
126-2-9.CNG.swc	1678.0	7.0	
13-2-8.CNG.swc	1369.98	7.0	
68-3-1.CNG.swc	2583.71	12.0	
156-2-7b.CNG.swc	1353.86	8.0	
47-3-9.CNG.swc	893.16	7.0	
149-1-6.CNG.swc	1432.49	6.0	
132-2-6.CNG.swc	1521.42	5.0	
142-1-1.CNG.swc	1273.27	7.0	
130-1-6.CNG.swc	1104.41	5.0	
94-1a-1.CNG.swc	1142.42	6.0	
145-2-9.CNG.swc	2420.79	6.0	
47-5-2.CNG.swc	1038.55	4.0	
123-2-1.CNG.swc	1176.43	8.0	
1-9-5.CNG.swc	1164.28	5.0	
1-9-2.CNG.swc	1345.98	6.0	
16-4-3.CNG.swc	822.56	5.0	
19-2-10.CNG.swc	833.79	7.0	
47-2-3.CNG.swc	605.18	6.0	
18-1-7.CNG.swc	587.12	4.0	
138-1-10.CNG.swc	1670.75	8.0	
10-8B-4.CNG.swc	1391.71	7.0	
13-1-7.CNG.swc	919.01	5.0	
62-3-1.CNG.swc	1440.21	9.0	
147-2-7.CNG.swc	2312.01	7.0	
143-3-1.CNG.swc	1921.43	5.0	
48-1-4.CNG.swc	886.82	6.0	
16-8-2.CNG.swc	897.25	8.0	
52-2-7.CNG.swc	706.02	5.0	
39-2-4.CNG.swc	971.89	6.0	
68-3-7.CNG.swc	2380.96	9.0	
51-7-10.CNG.swc	1378.86	5.0	
47-9-8.CNG.swc	760.75	6.0	
47-2-10.CNG.swc	600.09	5.0	
52-6-2.CNG.swc	1184.96	6.0	
47-3-1.CNG.swc	1139.19	6.0	
47-6-9.CNG.swc	1056.0	7.0	
62-4-9.CNG.swc	1432.18	10.0	
93-1-3.CNG.swc	1591.18	5.0	
68-3-6.CNG.swc	1149.77	7.0	
39-2-3.CNG.swc	860.54	4.0	
1-5-6.CNG.swc	811.66	6.0	
121-2-9.CNG.swc	1114.68	7.0	
9-1-8.CNG.swc	601.92	5.0	
147-1-1.CNG.swc	1527.65	6.0	
11-3-4.CNG.swc	1488.46	5.0	
52-3-3.CNG.swc	1192.16	7.0	
1-10-1.CNG.swc	985.19	6.0	
9-1-7.CNG.swc	864.67	5.0	
46-2-2.CNG.swc	892.29	7.0	
14-5-4.CNG.swc	1233.22	6.0	
16-7-4.CNG.swc	960.28	7.0	
51-8-7.CNG.swc	882.62	5.0	
51-7-5.CNG.swc	965.62	6.0	
140-3-9.CNG.swc	1454.44	8.0	
38-9-8.CNG.swc	2118.85	5.0	
47-6-8.CNG.swc	688.94	7.0	
10-2-3.CNG.swc	882.66	4.0	
123-1-6.CNG.swc	1606.06	6.0	
156-2-13.CNG.swc	2361.64	8.0	
145-1-7.CNG.swc	1902.98	5.0	
156-2-9.CNG.swc	2017.28	8.0	
19-2-2.CNG.swc	712.65	6.0	
96-2-7.CNG.swc	892.15	7.0	
32-1-7.CNG.swc	1292.19	4.0	
156-1-11a.CNG.swc	1772.66	7.0	
92-1-5.CNG.swc	1296.0	5.0	
47-4-5.CNG.swc	737.47	6.0	
146-3-3.CNG.swc	1830.71	6.0	
8-1-7.CNG.swc	1418.57	6.0	
45-1-2.CNG.swc	1307.05	6.0	
10-4-4.CNG.swc	1312.45	4.0	
156-1-6a.CNG.swc	2266.67	8.0	
13-1-6.CNG.swc	813.37	7.0	
46-1-7.CNG.swc	1208.05	8.0	
1-11-5.CNG.swc	1702.04	1.0	
96-3-2.CNG.swc	1147.18	13.0	
145-1-5.CNG.swc	1580.73	6.0	
94-2a-8.CNG.swc	1054.31	4.0	
141-3-2.CNG.swc	1046.44	11.0	
10-8B-3.CNG.swc	1029.19	7.0	
52-3-5.CNG.swc	911.35	5.0	
1-9-9.CNG.swc	1513.14	6.0	
124-2-4.CNG.swc	775.35	6.0	
147-3-3.CNG.swc	862.71	5.0	
146-2-3.CNG.swc	1138.92	5.0	
14-2-6.CNG.swc	1308.93	5.0	
10-2-7.CNG.swc	816.46	4.0	
14-9-8.CNG.swc	2601.78	6.0	
10-9-5.CNG.swc	573.53	5.0	
146-3-4.CNG.swc	1331.71	5.0	
126-1-7.CNG.swc	1239.86	5.0	
47-6-2.CNG.swc	938.09	6.0	
38-5-1.CNG.swc	666.92	5.0	
143-1-6.CNG.swc	1531.67	6.0	
14-7-10.CNG.swc	1568.14	6.0	
47-4-1.CNG.swc	721.11	6.0	
121-2-5.CNG.swc	1355.62	7.0	
11-4-9.CNG.swc	2061.67	4.0	
46-9-10.CNG.swc	761.63	6.0	
37-9-7.CNG.swc	681.81	6.0	
141-1-8.CNG.swc	1381.05	6.0	
92-1-7.CNG.swc	761.62	5.0	
32-2-10.CNG.swc	1338.63	7.0	
24-1-6.CNG.swc	489.01	7.0	
38-2-3.CNG.swc	555.96	5.0	
46-1-5.CNG.swc	1059.08	7.0	
8-1-3.CNG.swc	849.43	6.0	
10-9-10.CNG.swc	965.39	5.0	
28-1-8.CNG.swc	670.55	6.0	
6-2-2.CNG.swc	771.62	6.0	
132-3-4.CNG.swc	2552.96	7.0	
52-2-3.CNG.swc	901.29	5.0	
146-1-8.CNG.swc	2040.66	5.0	
132-2-1.CNG.swc	1894.18	6.0	
46-8-9.CNG.swc	1666.28	6.0	
14-5-6.CNG.swc	2648.94	9.0	
10-7-2.CNG.swc	1555.08	6.0	
11-6-7.CNG.swc	1025.58	5.0	
35-1-5.CNG.swc	1815.26	7.0	
11-4-5.CNG.swc	2158.09	7.0	
28-2-10.CNG.swc	1072.28	9.0	
142-1-6.CNG.swc	869.95	5.0	
24-1-7.CNG.swc	837.52	4.0	
52-6-5.CNG.swc	881.56	8.0	
95-2-1.CNG.swc	1329.13	4.0	
147-1-5.CNG.swc	1789.85	7.0	
22-2-8.CNG.swc	999.94	6.0	
96-1-3.CNG.swc	1189.21	7.0	
123-3-3.CNG.swc	1397.3	9.0	
51-5-4.CNG.swc	1153.29	8.0	
143-1-9.CNG.swc	1603.79	6.0	
52-8-3.CNG.swc	1395.99	7.0	
27-1-10.CNG.swc	1351.07	5.0	
52-3-10.CNG.swc	1006.92	7.0	
52-1-6.CNG.swc	809.26	8.0	
132-3-7.CNG.swc	2447.71	7.0	
92-3-3.CNG.swc	1457.55	8.0	
132-2-8.CNG.swc	1372.24	7.0	
68-3-3.CNG.swc	1419.08	8.0	
45-1-8.CNG.swc	1122.89	8.0	
62-3-5.CNG.swc	853.14	6.0	
16-4-6.CNG.swc	544.52	6.0	
10-7-9.CNG.swc	1268.33	6.0	
138-1-1.CNG.swc	895.22	7.0	
16-3-7.CNG.swc	679.22	6.0	
10-3-8.CNG.swc	1646.07	5.0	
146-2-9.CNG.swc	1406.45	4.0	
93-2-4.CNG.swc	1443.91	5.0	
95-2-7.CNG.swc	562.7	5.0	
96-3-5.CNG.swc	1279.33	9.0	
16-5-1.CNG.swc	879.24	2.0	
95-2-3.CNG.swc	1072.67	5.0	
51-4-6.CNG.swc	670.42	5.0	
147-2-3.CNG.swc	1838.3	6.0	
11-4-2.CNG.swc	1100.89	6.0	
51-3-9.CNG.swc	681.96	7.0	
10-4-6A.CNG.swc	3483.84	5.0	
19-1-4.CNG.swc	381.12	5.0	
141-3-10.CNG.swc	1368.3	9.0	
18-1-5.CNG.swc	995.64	4.0	
32-1-4.CNG.swc	1538.18	7.0	
38-4-2.CNG.swc	1243.77	4.0	
46-8-4.CNG.swc	1600.07	9.0	
51-8-10.CNG.swc	1433.47	6.0	
22-1-6.CNG.swc	582.02	7.0	
95-1-6.CNG.swc	467.1	4.0	
47-4-2.CNG.swc	984.15	7.0	
52-1-5.CNG.swc	910.74	7.0	
11-7-5.CNG.swc	873.85	6.0	
47-4-4.CNG.swc	1329.27	7.0	
124-2-2.CNG.swc	1305.97	6.0	
143-2-6.CNG.swc	1612.88	5.0	
38-9-1.CNG.swc	639.91	7.0	
37-9-10.CNG.swc	666.06	4.0	
94-3a-8.CNG.swc	1354.05	5.0	
51-5-9.CNG.swc	1216.66	6.0	
6-1-8.CNG.swc	556.79	5.0	
141-3-8.CNG.swc	1480.09	6.0	
48-1-2.CNG.swc	751.08	6.0	
130-1-5.CNG.swc	4537.74	4.0	
156-2-15a.CNG.swc	2136.46	9.0	
52-3-2.CNG.swc	985.28	8.0	
146-1-3.CNG.swc	1470.97	7.0	
92-3-1.CNG.swc	1341.95	8.0	
123-3-4.CNG.swc	1903.6	8.0	
10-4-5.CNG.swc	896.23	5.0	
94-2a-2.CNG.swc	972.07	4.0	
147-1-6.CNG.swc	1317.65	7.0	
126-1-2.CNG.swc	1452.28	9.0	
38-4-5.CNG.swc	978.76	5.0	
52-7-3.CNG.swc	1629.01	7.0	
52-8-5.CNG.swc	1016.43	6.0	
46-6-10.CNG.swc	650.6	6.0	
51-3-10.CNG.swc	676.16	6.0	
141-2-2.CNG.swc	1382.5	7.0	
16-3-10.CNG.swc	1064.97	6.0	
141-1-1.CNG.swc	1423.78	6.0	
14-8-10.CNG.swc	792.93	6.0	
11-4-6.CNG.swc	1171.1	5.0	
51-4-5.CNG.swc	512.21	5.0	
16-1-5.CNG.swc	986.56	7.0	
51-7-8.CNG.swc	586.4	7.0	
46-3-4.CNG.swc	1165.11	8.0	
142-2-4.CNG.swc	765.47	4.0	
19-1-3.CNG.swc	1661.61	6.0	
27-1-4.CNG.swc	509.14	6.0	
14-2-7.CNG.swc	1077.34	6.0	
18-1-9.CNG.swc	325.16	7.0	
147-2-6.CNG.swc	1352.75	5.0	
32-2-9.CNG.swc	1200.42	7.0	
11-3-7.CNG.swc	1509.72	5.0	
22-1-3.CNG.swc	619.33	5.0	
143-2-2.CNG.swc	1203.53	5.0	
38-1-10.CNG.swc	937.27	5.0	
145-3-1.CNG.swc	2552.79	8.0	
126-2-3.CNG.swc	1067.3	6.0	
52-1-4.CNG.swc	936.41	8.0	
14-6-7.CNG.swc	1512.35	6.0	
11-9-2.CNG.swc	724.7	6.0	
39-1-5.CNG.swc	847.86	4.0	
62-1-9.CNG.swc	1847.4	7.0	
37-7-6.CNG.swc	2029.9	9.0	
126-2-1.CNG.swc	968.47	7.0	
16-9-9.CNG.swc	909.6	4.0	
14-2-8.CNG.swc	1201.24	9.0	
155-1-1a.CNG.swc	2303.98	8.0	
142-3-4.CNG.swc	681.43	5.0	
46-1-8.CNG.swc	1173.83	5.0	
11-8-7.CNG.swc	1023.85	6.0	
132-1-6.CNG.swc	1348.19	5.0	
11-4-3.CNG.swc	1226.71	4.0	
47-5-6.CNG.swc	836.74	6.0	
123-1-8.CNG.swc	1481.05	6.0	
1-10-9.CNG.swc	1732.0	6.0	
14-5-2.CNG.swc	1553.7	8.0	
51-2-2.CNG.swc	539.82	5.0	
62-2-3.CNG.swc	569.88	5.0	
9-1-4.CNG.swc	855.59	5.0	
51-3-1.CNG.swc	660.61	6.0	
47-1-4.CNG.swc	978.82	6.0	
146-3-2.CNG.swc	1282.26	6.0	
156-1-12b.CNG.swc	6979.04	6.0	
14-6-1.CNG.swc	1040.38	7.0	
52-4-1.CNG.swc	1162.83	7.0	
62-4-6.CNG.swc	1388.73	6.0	
1-9-8.CNG.swc	1309.05	4.0	
124-2-3.CNG.swc	1302.39	7.0	
38-8-4.CNG.swc	831.03	6.0	
13-1-1.CNG.swc	764.67	5.0	
46-2-8.CNG.swc	1136.95	7.0	
10-6A-3.CNG.swc	1396.48	8.0	
11-2-9.CNG.swc	1428.07	6.0	
124-1-1.CNG.swc	1503.91	7.0	
9-2-4.CNG.swc	606.83	6.0	
1-13-1.CNG.swc	1362.8	6.0	
10-6-5.CNG.swc	2383.82	7.0	
95-1-4.CNG.swc	1147.58	5.0	
68-4-1.CNG.swc	2409.88	9.0	
52-3-4.CNG.swc	1059.09	7.0	
94-2a-9.CNG.swc	560.81	8.0	
16-2-2.CNG.swc	1299.72	3.0	
141-1-5.CNG.swc	3289.33	7.0	
156-2-20.CNG.swc	1669.98	7.0	
1-5-2.CNG.swc	1007.98	6.0	
121-1-2.CNG.swc	1219.54	8.0	
46-1-10.CNG.swc	957.76	4.0	
27-1-1.CNG.swc	1109.57	6.0	
140-3-4.CNG.swc	932.2	6.0	
38-3-4.CNG.swc	1187.4	7.0	
1-2-9.CNG.swc	1586.09	8.0	
62-3-3.CNG.swc	1277.08	5.0	
47-2-1.CNG.swc	701.42	4.0	
47-8-6.CNG.swc	835.87	6.0	
47-9-1.CNG.swc	861.49	5.0	
11-1-4.CNG.swc	1346.12	8.0	
123-1-1.CNG.swc	912.16	6.0	
38-7-3.CNG.swc	911.32	5.0	
v_e_moto2.CNG.swc	28577.6	13.0	
v_e_moto5.CNG.swc	29910.9	15.0	
v_e_moto3.CNG.swc	30403.2	12.0	
v_e_moto6.CNG.swc	33571.5	11.0	
v_e_moto4.CNG.swc	37443.4	8.0	
v_e_moto1.CNG.swc	45216.0	10.0	
FSi-Sham.CNG.swc	480.41	4.0	
FSi-E-HCb-14.CNG.swc	437.99	4.0	
FSi-E.CNG.swc	596.96	6.0	
FSi-HCb-E-28.CNG.swc	342.68	6.0	
FSi-HCb-28.CNG.swc	369.07	5.0	
FSi-HCb-14.CNG.swc	508.38	4.0	
FSi-HCb-E-14.CNG.swc	325.46	5.0	
cn0107c-v2.asc	1631.34	9.0	
cn9935a-v2.asc	4796.54	2.0	
bg0123c.asc	229.25	2.0	
bg0124a.asc	801.72	5.0	
cn0106c-v2.asc	888.63	4.0	
cn9935c-v2.asc	2733.81	5.0	
bg0122c.asc	783.11	5.0	
bg0121b.asc	411.33	3.0	
bg0122b.asc	727.16	4.0	
bg0121e.asc	832.76	2.0	
cn9935b-v2.asc	2248.03	8.0	
bg0123a.asc	297.38	5.0	
cell1b-CA1.asc	1059.01	2.0	
cell1-11b-CA3.asc	2815.0	3.0	
cell1-2b-CA1.asc	1168.31	9.0	
cell2b-CA1.asc	1630.59	4.0	
cell2-CA3.asc	108.23	2.0	
cell1-2a-CA1.asc	1933.02	22.0	
cell17-CA1.asc	2257.77	8.0	
cell49-CA3.asc	87.12	3.0	
cell1-7b-CA1.asc	1689.12	5.0	
cell1-8b-CA3.asc	1924.95	7.0	
cell1-7-CA1.asc	1258.59	3.0	
cell13-CA3.asc	90.25	3.0	
cell1-3a-CA3.asc	1284.73	12.0	
cell1-5b-CA1.asc	1820.72	13.0	
cell1-3-CA1.asc	1229.41	2.0	
cell1-3a-CA1.asc	1474.39	5.0	
cell1b-CA3.asc	84.38	1.0	
cell1-CA3.asc	2656.49	3.0	
cell15-CA1.asc	136.19	2.0	
cell1-11b-CA1.asc	964.18	3.0	
cell1-CA1.asc	1278.64	2.0	
cell2-3a-CA3.asc	764.37	8.0	
FS-basket.CNG.swc	499.86	10.0	
large-basket.CNG.swc	1146.21	6.0	
Martinotti.CNG.swc	875.13	6.0	
double-bouquet.CNG.swc	949.43	6.0	
py-040608.ASC	1144.58	12.0	
sn-211104-a.ASC	898.27	3.0	
py-110608.ASC	2685.73	9.0	
py-050608.ASC	1722.75	11.0	
py-070708.ASC	1922.23	7.0	
py-100507.ASC	1700.67	10.0	
py-pair120507-a.ASC	847.4	7.0	
py-300608b.ASC	1790.01	6.0	
py-300608.ASC	1962.1	11.0	
py-150507.ASC	2824.69	7.0	
py-030607.ASC	1714.51	6.0	
sn-070205.ASC	2010.52	5.0	
sn-221104.ASC	1722.88	6.0	
sn-010305.ASC	2613.96	6.0	
py-040506.ASC	1924.37	9.0	
py-220206.ASC	1540.43	8.0	
sn-221104b.ASC	2700.49	5.0	
sn-090205.ASC	1906.77	6.0	
py-pair120507-b.ASC	1003.91	8.0	
sn-281204.ASC	1132.68	5.0	
py-180608.ASC	1411.11	11.0	
sn-211104-b.ASC	634.52	3.0	
py-010506.ASC	4179.41	12.0	
sn-080305.ASC	1287.24	6.0	
py-060806.ASC	1912.8	8.0	
py-260608.ASC	2026.38	7.0	
py-100506.ASC	1755.63	7.0	
py-080506.ASC	2136.17	11.0	
py-070708b.ASC	1586.79	9.0	
py-230608.ASC	1413.85	8.0	
py-160706.ASC	2476.44	16.0	
SNc-080311-130.CNG.swc	2453.14	5.0	
SNc-071214-118B.CNG.swc	1607.93	7.0	
SNc-080226-127.CNG.swc	2893.96	10.0	
SNc-071214-118A.CNG.swc	2438.31	4.0	
SNc-080225-123.CNG.swc	1551.93	5.0	
SNc-080311-129.CNG.swc	3837.93	2.0	
SNc-071220-121B.CNG.swc	3887.93	11.0	
SNc-080311-131.CNG.swc	2609.69	3.0	
SNc-080312-132.CNG.swc	2374.71	4.0	
SNc-071220-121A.CNG.swc	1906.4	6.0	
SNc-071220-120.CNG.swc	1359.93	7.0	
WT-1DIV-TT.CNG.swc	1302.91	4.0	
WT-22DIV-MAP2.CNG.swc	484.25	2.0	
KO-1DIV-TTc.CNG.swc	701.97	8.0	
KO-1-DIV-TTb.CNG.swc	771.63	6.0	
KO-22DIV-MAP2.CNG.swc	739.65	5.0	
KO-1DIV-TTa.CNG.swc	1427.46	6.0	
control-14-wt.CNG.swc	248.65	6.0	
knock-in-7.CNG.swc	193.78	6.0	
knock-in-8.CNG.swc	256.05	10.0	
control-6-wt.CNG.swc	426.69	6.0	
knock-in-12.CNG.swc	782.96	7.0	
control-16-wt.CNG.swc	150.4	5.0	
knock-in-11.CNG.swc	320.9	4.0	
control-10-wt.CNG.swc	264.68	6.0	
control-12-wt.CNG.swc	320.89	6.0	
control-17-wt.CNG.swc	432.87	5.0	
knock-in-13.CNG.swc	260.55	4.0	
control-15-wt.CNG.swc	339.22	5.0	
control-5-wt.CNG.swc	296.09	5.0	
control-20-wt.CNG.swc	250.23	7.0	
knock-in-3.CNG.swc	1028.67	5.0	
control-1-wt.CNG.swc	400.24	6.0	
knock-in-19.CNG.swc	560.53	5.0	
contol-3-wt.CNG.swc	257.19	6.0	
knock-in-1.CNG.swc	395.78	5.0	
knock-in-15.CNG.swc	838.98	10.0	
control-7-wt.CNG.swc	182.17	6.0	
knock-in-10.CNG.swc	382.06	6.0	
control-4-wt.CNG.swc	193.55	5.0	
knock-in-16.CNG.swc	360.74	6.0	
control-19-wt.CNG.swc	274.68	6.0	
control-9-wt.CNG.swc	291.35	7.0	
control-18-wt.CNG.swc	193.92	5.0	
knock-in-9.CNG.swc	249.91	4.0	
knock-in-2.CNG.swc	373.66	5.0	
control-8-wt.CNG.swc	200.5	5.0	
knock-in-4.CNG.swc	402.45	8.0	
control-13-wt.CNG.swc	891.76	6.0	
knock-in-14.CNG.swc	230.1	5.0	
control-2-wt.CNG.swc	232.28	7.0	
knock-in-5.CNG.swc	428.16	5.0	
control-11-wt.CNG.swc	308.8	6.0	
knock-in-20.CNG.swc	312.64	5.0	
knock-in-17.CNG.swc	1140.73	5.0	
knock-in-6.CNG.swc	544.01	5.0	
knock-in-18.CNG.swc	269.02	6.0	
s030510s1.CNG.swc	750.67	6.0	
r100201s1.CNG.swc	659.43	4.0	
s030310s1.CNG.swc	186.38	3.0	
s120509s1.CNG.swc	914.54	6.0	
R420C2.CNG.swc	1035.78	6.0	
R431C3.CNG.swc	1454.84	4.0	
R425C2.CNG.swc	1009.78	5.0	
R431C4.CNG.swc	754.69	4.0	
R493B1.CNG.swc	927.55	6.0	
R504B2C2.CNG.swc	1225.88	6.0	
R502B1.CNG.swc	950.6	6.0	
R556.CNG.swc	832.77	3.0	
R428C3.CNG.swc	1200.3	6.0	
R504B2C1.CNG.swc	1478.87	4.0	
090509-2-4-1.CNG.swc	3008.2	6.0	
110509-1-11.CNG.swc	1242.4	1.0	
110509-8-1.CNG.swc	1205.55	5.0	
110509-1-9.CNG.swc	535.48	4.0	
110509-1-8.CNG.swc	650.03	5.0	
110509-8-2.CNG.swc	916.21	6.0	
080509-9-13.CNG.swc	3165.5	1.0	
080509-1-14.CNG.swc	885.04	4.0	
090509-5-17.CNG.swc	366.0	2.0	
090509-2-1.CNG.swc	1416.59	6.0	
080509-9-10.CNG.swc	1345.29	1.0	
110509-6-4.CNG.swc	750.43	3.0	
110509-8-13.CNG.swc	1096.94	5.0	
080509-1-3.CNG.swc	438.23	4.0	
110509-8-9.CNG.swc	1076.26	1.0	
110509-6-10.CNG.swc	627.74	2.0	
110509-6-1.CNG.swc	1217.58	8.0	
080509-1-9.CNG.swc	506.14	4.0	
110509-6-3.CNG.swc	1177.57	1.0	
110509-6-5.CNG.swc	1567.43	2.0	
080509-1-12.CNG.swc	942.19	9.0	
110509-4-5.CNG.swc	1103.91	3.0	
110509-4-8.CNG.swc	1598.51	1.0	
090509-2-8.CNG.swc	897.9	1.0	
110509-1-1.CNG.swc	830.69	4.0	
090509-5-16.CNG.swc	1911.12	7.0	
080509-9-8.CNG.swc	7823.61	1.0	
110509-1-2.CNG.swc	667.99	1.0	
080509-9-11.CNG.swc	1485.68	4.0	
090509-2-10.CNG.swc	1638.79	5.0	
110509-1-6.CNG.swc	589.12	2.0	
080509-9-5.CNG.swc	3618.55	5.0	
110509-6-8.CNG.swc	541.32	1.0	
080509-1-13.CNG.swc	633.35	7.0	
110509-4-2.CNG.swc	990.11	6.0	
110509-4-11.CNG.swc	986.83	5.0	
080509-1-6.CNG.swc	503.31	4.0	
090509-5-22.CNG.swc	465.41	5.0	
080509-1-5.CNG.swc	562.94	5.0	
110509-6-11.CNG.swc	734.12	4.0	
110509-4-9.CNG.swc	3927.52	5.0	
110509-1-3.CNG.swc	1111.15	5.0	
110509-1-7.CNG.swc	455.3	4.0	
110509-6-9.CNG.swc	795.74	1.0	
110509-8-7.CNG.swc	1718.16	1.0	
080509-9-9.CNG.swc	1675.72	6.0	
110509-6-7.CNG.swc	635.77	2.0	
090509-5-23.CNG.swc	1690.29	6.0	
110509-1-10.CNG.swc	791.21	6.0	
110509-8-5.CNG.swc	635.06	2.0	
110509-1-5.CNG.swc	697.94	2.0	
090509-5-25.CNG.swc	2490.26	5.0	
110509-4-1.CNG.swc	4404.09	8.0	
090509-2-3.CNG.swc	608.17	6.0	
110509-8-3.CNG.swc	1126.59	1.0	
090509-5-27.CNG.swc	3147.36	2.0	
110509-4-10.CNG.swc	704.58	6.0	
080509-1-4.CNG.swc	558.92	3.0	
080509-1-8.CNG.swc	915.17	5.0	
080509-9-3.CNG.swc	1872.85	1.0	
080509-9-1.CNG.swc	1430.41	7.0	
110509-4-7.CNG.swc	1060.79	4.0	
090509-2-7.CNG.swc	1450.01	5.0	
090509-5-26.CNG.swc	1354.57	1.0	
090509-2-15.CNG.swc	3844.52	9.0	
110509-8-11.CNG.swc	764.84	2.0	
110509-8-8.CNG.swc	543.89	3.0	
080509-9-4.CNG.swc	3131.02	2.0	
090509-5-20.CNG.swc	786.71	4.0	
090509-2-4.CNG.swc	1041.39	1.0	
110509-4-3.CNG.swc	1666.45	3.0	
090509-5-24.CNG.swc	1785.85	7.0	
110509-4-4.CNG.swc	2188.23	5.0	
090509-5-18.CNG.swc	889.38	2.0	
090509-5-7.CNG.swc	711.26	6.0	
080509-1-11.CNG.swc	456.14	5.0	
090509-2-9.CNG.swc	924.65	3.0	
110509-6-2.CNG.swc	781.92	1.0	
adult-dcc-het1.CNG.swc	892.49	7.0	
P21-wt.CNG.swc	1030.11	11.0	
P21-dcc-het2.CNG.swc	1024.46	7.0	
adult-dcc-het2.CNG.swc	1060.54	8.0	
P21-dcc-het1.CNG.swc	1168.44	9.0	
adult-wt.CNG.swc	1581.16	10.0	
Gin-Young-Right.CNG.swc	665.92	5.0	
B13-Old-Middle.CNG.swc	870.77	8.0	
Gin-Young-Middle.CNG.swc	758.19	6.0	
B13-Old-Right.CNG.swc	605.19	8.0	
B13-Young-Left.CNG.swc	724.32	7.0	
Gin-Old-Middle.CNG.swc	519.32	4.0	
B13-Old-Left.CNG.swc	672.41	7.0	
Gin-Old-Right.CNG.swc	431.39	5.0	
B13-Young-Middle.CNG.swc	881.85	9.0	
Gin-Old-Left.CNG.swc	525.46	7.0	
Gin-Young-Left.CNG.swc	614.68	5.0	
WT-P90-27.CNG.swc	830.65	7.0	
D2OE-P30-08.CNG.swc	651.55	7.0	
D2OE-P270-16.CNG.swc	1107.08	10.0	
WT-P90-02.CNG.swc	514.56	8.0	
WT-P90-20.CNG.swc	740.48	8.0	
D2OE-P90-16.CNG.swc	399.87	5.0	
D2OE-P30-02.CNG.swc	780.57	6.0	
D2OE-P270-01.CNG.swc	789.02	6.0	
D2OE-AAV-GFP-10.CNG.swc	341.51	5.0	
WT-P30-11.CNG.swc	794.83	6.0	
D2OE-P30-13.CNG.swc	562.18	5.0	
WT-P90-30.CNG.swc	943.82	6.0	
WT-AAV-GFP-06.CNG.swc	415.25	4.0	
WT-P270-03.CNG.swc	639.2	7.0	
WT-AAV-GFP-03.CNG.swc	586.54	6.0	
D2OE-P90-23.CNG.swc	424.37	6.0	
WT-P90-32.CNG.swc	1708.44	11.0	
D2OE-P90-14.CNG.swc	919.77	6.0	
WT-P90-05.CNG.swc	921.97	5.0	
WT-P90-06.CNG.swc	812.61	5.0	
WT-P270-16.CNG.swc	845.07	8.0	
WT-P270-08.CNG.swc	310.53	7.0	
